season,week,mechanism,n_active,n_exit,alpha,tau,m,r,ess,ess_ratio,evidence
24,5,rank,9,1,0.5,0.03,2000,500,273.4321230879482,0.1367160615439741,0.13375157145356437
24,6,rank,8,1,0.5,0.03,2000,500,1.000004198502032,0.000500002099251016,7.2222006017996154e-12
24,7,rank,7,2,0.5,0.03,2000,500,67.00370909458375,0.033501854547291876,0.026965888222357168
24,8,rank,5,1,0.5,0.03,2000,500,1140.8021862166622,0.5704010931083311,0.5202499993251265
24,9,rank,4,1,0.5,0.03,2000,500,69.00010307505886,0.03450005153752943,0.008625006442189448
24,10,rank,3,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
25,1,rank,13,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
25,2,rank,13,2,0.5,0.03,2000,500,23.850540885215317,0.011925270442607659,0.011415181059375303
25,3,rank,11,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
25,4,rank,11,1,0.5,0.03,2000,500,610.6123830695768,0.3053061915347884,0.29600095858864806
25,5,rank,10,1,0.5,0.03,2000,500,459.2239153620696,0.2296119576810348,0.22124932748170353
25,6,rank,9,1,0.5,0.03,2000,500,813.8155768624262,0.40690778843121306,0.3944969383933702
25,7,rank,8,2,0.5,0.03,2000,500,98.48636115157124,0.049243180575785625,0.04650069084273143
25,8,rank,6,1,0.5,0.03,2000,500,364.0221528283761,0.18201107641418804,0.1399250001797521
25,9,rank,5,1,0.5,0.03,2000,500,373.8397190503104,0.1869198595251552,0.1407083325260536
25,10,rank,4,1,0.5,0.03,2000,500,1280.9299826921933,0.6404649913460967,0.598990002550671
26,1,rank,10,2,0.5,0.03,2000,500,121.34326071499594,0.060671630357497966,0.056613917642707845
26,2,rank,8,2,0.5,0.03,2000,500,6.044643380743459,0.0030223216903717295,0.0030098281396273236
26,3,rank,6,3,0.5,0.03,2000,500,162.29343494480733,0.08114671747240366,0.07658150639688216
26,4,rank,3,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
27,1,rank,13,1,0.5,0.03,2000,500,560.3893013454108,0.2801946506727054,0.2604166341488924
27,2,rank,12,1,0.5,0.03,2000,500,581.1801115270995,0.29059005576354974,0.2687916642921727
27,3,rank,11,1,0.5,0.03,2000,500,379.2079956473476,0.18960399782367382,0.16755874788402
27,4,rank,10,1,0.5,0.03,2000,500,1.0012023675960662,0.000500601183798033,0.0005000600779623606
27,5,rank,9,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
27,6,rank,9,1,0.5,0.03,2000,500,203.4660035324684,0.10173300176623419,0.09446267374535773
27,7,rank,8,2,0.5,0.03,2000,500,87.81611971193445,0.04390805985596723,0.04183308418644799
27,8,rank,6,2,0.5,0.03,2000,500,17.013950425109655,0.008506975212554828,2.0427898524191663e-06
27,9,rank,4,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
28,1,rank,12,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
28,2,rank,12,2,0.5,0.03,2000,500,77.41898763955926,0.03870949381977963,0.038098250495841965
28,3,rank,10,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
28,4,rank,10,1,0.5,0.03,2000,500,819.0402691087497,0.40952013455437486,0.39170762255604014
28,5,rank,9,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
28,6,rank,9,1,0.5,0.03,2000,500,2.005532737884152,0.001002766368942076,5.7850400242735773e-11
28,7,rank,8,1,0.5,0.03,2000,500,426.4386112414738,0.21321930562073688,0.17963333265880513
28,8,rank,7,1,0.5,0.03,2000,500,407.4607031633076,0.20373035158165378,0.16873809513231408
28,9,rank,6,1,0.5,0.03,2000,500,1012.1356553779915,0.5060678276889957,0.46323333486162765
28,10,rank,5,1,0.5,0.03,2000,500,1070.9476143973382,0.5354738071986691,0.5327441939173018
28,11,rank,4,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
29,1,rank,15,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
29,2,rank,15,1,0.5,0.03,2000,500,599.9118358668039,0.299955917933402,0.28958333351950344
29,3,rank,14,1,0.5,0.03,2000,500,676.1090419719604,0.3380545209859802,0.32679064481740666
29,4,rank,13,1,0.5,0.03,2000,500,427.87767365082635,0.21393883682541318,0.21024960954035482
29,5,rank,12,1,0.5,0.03,2000,500,624.0504661103864,0.3120252330551932,0.312000721208969
29,6,rank,11,1,0.5,0.03,2000,500,574.8790078025793,0.28743950390128964,0.2707495940077001
29,7,rank,10,2,0.5,0.03,2000,500,181.27380352498162,0.09063690176249081,0.08329172740987593
29,8,rank,8,1,0.5,0.03,2000,500,278.0682117920351,0.13903410589601753,0.13899818989670132
29,9,rank,7,1,0.5,0.03,2000,500,662.2526282752956,0.3311263141376478,0.2989964863016508
29,10,rank,6,2,0.5,0.03,2000,500,137.82075321280388,0.06891037660640194,0.06666265474790609
29,11,rank,4,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
30,1,rank,15,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
30,2,rank,15,1,0.5,0.03,2000,500,734.5944863883014,0.36729724319415075,0.3494083326852865
30,3,rank,14,1,0.5,0.03,2000,500,32.369479692301454,0.016184739846150726,0.015251412058910226
30,4,rank,13,2,0.5,0.03,2000,500,107.31528012714342,0.05365764006357171,0.051478396657661116
30,5,rank,11,1,0.5,0.03,2000,500,11.727269176364805,0.0058636345881824025,0.005167944988512539
30,6,rank,10,1,0.5,0.03,2000,500,825.0689911901535,0.41253449559507677,0.4052459429970579
30,7,rank,9,1,0.5,0.03,2000,500,882.7466534730142,0.44137332673650714,0.4110412432487114
30,8,rank,8,2,0.5,0.03,2000,500,208.59895677075525,0.10429947838537762,0.09385508047091527
30,9,rank,6,2,0.5,0.03,2000,500,150.66640682047247,0.07533320341023624,0.06916320193466101
30,10,rank,4,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
31,1,rank,16,1,0.5,0.03,2000,500,484.68901696820666,0.24234450848410333,0.2278332120910341
31,2,rank,15,1,0.5,0.03,2000,500,531.4036416225797,0.26570182081128985,0.2504164544093734
31,3,rank,14,1,0.5,0.03,2000,500,552.4154980040597,0.2762077490020299,0.2545829417182132
31,4,rank,13,1,0.5,0.03,2000,500,661.3300740455678,0.3306650370227839,0.3292467365658189
31,5,rank,12,2,0.5,0.03,2000,500,1.0000954670042859,0.0005000477335021429,1.6691985693137599e-06
31,6,rank,10,1,0.5,0.03,2000,500,653.7090378417305,0.32685451892086526,0.3147509876993681
31,7,rank,9,1,0.5,0.03,2000,500,637.7024905540983,0.31885124527704917,0.2925825593288538
31,8,rank,8,2,0.5,0.03,2000,500,212.6980196094751,0.10634900980473755,0.10373565618557637
31,9,rank,6,2,0.5,0.03,2000,500,272.841387479815,0.1364206937399075,0.13594681420781599
31,10,rank,4,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
32,1,rank,14,1,0.5,0.03,2000,500,539.528833218794,0.26976441660939704,0.2650803281440183
32,2,rank,13,1,0.5,0.03,2000,500,150.3050987713503,0.07515254938567514,0.06558391129090543
32,3,rank,12,1,0.5,0.03,2000,500,704.33475649913,0.352167378249565,0.339833681257248
32,4,rank,11,1,0.5,0.03,2000,500,118.80054395722041,0.059400271978610204,0.056500810738462255
32,5,rank,10,1,0.5,0.03,2000,500,430.84674680825634,0.21542337340412818,0.19824977841482394
32,6,rank,9,1,0.5,0.03,2000,500,225.3162568638234,0.11265812843191171,0.09110833377077313
32,7,rank,8,1,0.5,0.03,2000,500,16.503935450273094,0.008251967725136547,0.004334932993514797
32,8,rank,7,1,0.5,0.03,2000,500,403.8529921521024,0.2019264960760512,0.17080118927133728
32,9,rank,6,1,0.5,0.03,2000,500,1044.094956049815,0.5220474780249075,0.47542499963467755
32,10,rank,5,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
32,11,rank,5,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
33,1,rank,13,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
33,2,rank,13,2,0.5,0.03,2000,500,50.78727150302983,0.025393635751514914,0.02474915218011845
33,3,rank,11,2,0.5,0.03,2000,500,127.29337445925536,0.06364668722962769,0.06273728164606895
33,4,rank,9,1,0.5,0.03,2000,500,223.38204630097803,0.11169102315048901,0.10575000077758696
33,5,rank,8,1,0.5,0.03,2000,500,576.0230870388015,0.2880115435194007,0.2879953144549031
33,6,rank,7,1,0.5,0.03,2000,500,111.58711214761631,0.055793556073808155,0.04450117235248258
33,7,rank,6,1,0.5,0.03,2000,500,1026.1622537451924,0.5130811268725962,0.47318333410510377
33,8,rank,5,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
33,9,rank,5,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
34,1,rank,14,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
34,2,rank,14,2,0.5,0.03,2000,500,114.19269856857368,0.057096349284286835,0.055166503319439314
34,3,rank,12,1,0.5,0.03,2000,500,645.2138608721074,0.3226069304360537,0.31699606455308915
34,4,rank,11,1,0.5,0.03,2000,500,44.25372351342678,0.022126861756713388,0.020419416975484283
34,5,rank,10,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
34,6,rank,10,1,0.5,0.03,2000,500,580.7160244356998,0.29035801221784985,0.27612547779910435
34,7,rank,9,1,0.5,0.03,2000,500,404.91231255775165,0.20245615627887584,0.17749916009194852
34,8,rank,8,1,0.5,0.03,2000,500,596.0734319478902,0.2980367159739451,0.2735835207311041
34,9,rank,7,1,0.5,0.03,2000,500,976.55632919283,0.48827816459641504,0.4555333341338882
34,10,rank,6,1,0.5,0.03,2000,500,62.252249244894905,0.031126124622447453,0.023502074311305195
34,11,rank,5,0,0.5,0.03,2000,500,2000.000000000002,1.000000000000001,1.0
