season,week,mechanism,n_active,n_exit,fan_share_sum,fan_share_min,fan_share_max,fan_share_width_mean,fan_index_width_mean,judge_fan_rank_corr,observed_exit,pred_exit,match_pred,observed_exit_prob_at_posterior_mean
17,10,rank,5,1,1.0,0.07269228803484862,0.2905318079707767,0.4512204081216301,3.9865829499251886,-0.39999999999999997,Leah Remini,Leah Remini,1,1.0
17,11,percent,4,1,1.0,0.08650457593382334,0.33177931197037835,0.5309897345603115,3.8790184828782173,0.19999999999999998,Bill Engvall,Bill Engvall,1,0.9580451474484728
17,11,rank,4,1,1.0,0.13115360305401474,0.32584669017746193,0.5582738244521767,4.3281157864891036,0.19999999999999998,Bill Engvall,Bill Engvall,1,1.0
18,1,percent,12,1,1.0,0.03600159319772069,0.09243882855199757,0.22897123794345517,4.05147437249417,0.06383620938792078,Diana Nyad,Diana Nyad,1,0.21590423055242688
18,1,rank,12,1,1.0,0.01938914228773257,0.10963672703097799,0.21965174120709965,3.9586653428432395,-0.16313697954690862,Diana Nyad,Diana Nyad,1,1.0
18,2,percent,11,2,1.0,0.04096991754227811,0.10810202439045624,0.23647573507248146,3.9395273134902866,0.12713803452396302,Billy Dee Williams|Sean Avery,Billy Dee Williams|Sean Avery,1,0.13533637725887535
18,2,rank,11,2,1.0,0.017553343950765167,0.11904180182270455,0.2136259014007856,3.5881759081812814,-0.11772040233700279,Billy Dee Williams|Sean Avery,Billy Dee Williams|Sean Avery,1,0.9999958241026716
18,3,percent,9,0,1.0,0.10451736225130072,0.11933836125139627,0.2996841511367314,4.196717352252059,0.5222329678670935,,,,
18,3,rank,9,0,1.0,0.10730412294963149,0.11840722442819293,0.29707661583271866,4.192574601099103,0.5135290850693086,,,,
18,4,percent,9,0,1.0,0.10072857995884246,0.12212748210966531,0.30269391784794436,4.204898429094455,-0.7563292261344161,,,,
18,4,rank,9,0,0.9999999999999999,0.10252915728376182,0.11623091128946579,0.3042921029402178,4.315186433226009,0.6386780131801736,,,,
18,5,percent,9,1,0.9999999999999999,0.04095165178850377,0.1316528263766113,0.29069254081796586,4.047832584534014,0.1596695032950434,Cody Simpson,Cody Simpson,1,0.33713156022844054
18,5,rank,9,1,0.9999999999999999,0.030579367022826775,0.14294728948465182,0.2701730450949133,3.7530141044426255,-0.4874121679532904,Cody Simpson,Cody Simpson,1,1.0
18,6,percent,8,1,1.0,0.04383734047953731,0.14027191190626787,0.3204627607579003,4.01062331039022,0.22893227903814295,Drew Carey,Drew Carey,1,0.4517898347391654
18,6,rank,8,1,1.0,0.04065934042347935,0.15676999807547043,0.3049659906617457,3.6622880772189204,-0.22893227903814295,Drew Carey,Drew Carey,1,1.0
18,7,percent,7,1,0.9999999999999999,0.05104977007197655,0.1613209839333968,0.37006399048434274,4.239572763242181,0.0,NeNe Leakes,NeNe Leakes,1,0.5575258825460863
18,7,rank,7,1,1.0,0.05800384736905943,0.19178325183851963,0.3547313592758914,4.013767648478796,-0.03571428571428572,NeNe Leakes,NeNe Leakes,1,1.0
18,8,percent,6,1,1.0,0.0532849096289467,0.19747082801723387,0.39891454529641757,3.8863044200858887,-0.3086066999241839,Danica McKellar,Danica McKellar,1,0.6502744377324104
18,8,rank,6,1,1.0,0.02951737455007605,0.243891896627225,0.33504501071805826,3.0803543955417845,-0.7406560798180413,Danica McKellar,Danica McKellar,1,0.9999999422225148
18,9,percent,5,1,1.0,0.06072056142465061,0.2442391588352907,0.4704661153493033,3.9932019944995063,0.35909242322980395,Charlie White,Charlie White,1,0.8199855309874055
18,9,rank,5,1,1.0,0.05586364916997374,0.32097077092089704,0.4421389615441719,3.658214504928156,-0.5642880936468347,Charlie White,Charlie White,1,1.0
18,10,percent,4,1,1.0,0.08083476562171067,0.32335141121731636,0.5160996093838611,3.6523235534003,-0.39999999999999997,James Maslow,James Maslow,1,0.9298020382609352
18,10,rank,4,1,1.0,0.09927716731290076,0.3691753088263886,0.5023474015770308,3.7380758308413924,-0.39999999999999997,James Maslow,James Maslow,1,0.9999999999999967
19,1,percent,13,1,1.0,0.037150233550901336,0.08400083931694952,0.21488756050632865,4.087713539871573,-0.0386210203002812,Lolo Jones,Lolo Jones,1,0.18778762532948928
19,1,rank,13,1,1.0,0.0166891370567687,0.10069079278887832,0.2066897899142282,4.013857894795811,-0.4000034245386267,Lolo Jones,Lolo Jones,1,1.0
19,2,percent,12,1,1.0,0.03826817705771566,0.09093165735801279,0.22516021711261944,4.068011954477153,-0.17828739558016732,Tavis Smiley,Tavis Smiley,1,0.18566078536142608
19,2,rank,12,1,1.0,0.01421997365870359,0.11564395980706395,0.22115923398596535,3.718999846092043,-0.48850746388965843,Tavis Smiley,Tavis Smiley,1,1.0
19,3,percent,11,1,1.0,0.0380272160858387,0.10101539603672266,0.2424621881458248,4.058093989607795,0.41017744880383383,Randy Couture,Randy Couture,1,0.26152884443041036
19,3,rank,11,1,1.0,0.025653083784796932,0.1127408326386661,0.23560399629635495,3.8571280681671225,-0.20278435671200776,Randy Couture,Randy Couture,1,1.0
19,4,percent,10,1,1.0,0.04014335469803311,0.11468181388177325,0.2682457732257968,4.031338534713887,-0.6079055436800646,Betsey Johnson,Betsey Johnson,1,0.2807957302432763
19,4,rank,10,1,1.0,0.013758276815494916,0.1527526549414169,0.24132301957747698,3.4406326871710755,-0.5349568784384567,Betsey Johnson,Betsey Johnson,1,1.0
19,5,percent,9,0,1.0,0.10811261726742379,0.11822626984875653,0.3022477621366989,4.111211813359273,0.42678197846541877,,,,
19,5,rank,9,0,0.9999999999999999,0.10361940137416024,0.11883546454407194,0.3084839768487939,4.178967269765988,-0.09205101496312953,,,,
19,6,percent,9,1,1.0,0.048117924182979735,0.13067028326735766,0.2904147170370932,3.936862071121373,-0.5126231421577709,Jonathan Bennett,Jonathan Bennett,1,0.29374732774187146
19,6,rank,9,1,1.0,0.018000644090387583,0.1675527443036189,0.2716330956983739,3.437615587590974,-0.7647328842025763,Jonathan Bennett,Jonathan Bennett,1,1.0
19,7,percent,8,1,1.0,0.04911076488146908,0.14605504928649926,0.3230613881366384,4.062882259111875,0.5476190476190477,Antonio Sabato Jr.,Antonio Sabato Jr.,1,0.4194071660325511
19,7,rank,8,1,0.9999999999999999,0.03283503442328462,0.16484786378337837,0.31842247669231183,3.910043327044948,-0.30952380952380953,Antonio Sabato Jr.,Antonio Sabato Jr.,1,1.0
19,8,percent,7,1,1.0000000000000002,0.05481860732076199,0.17512632843056813,0.3657382714260158,4.192718899012463,0.0,Michael Waltrip,Michael Waltrip,1,0.6683215948492591
19,8,rank,7,1,1.0,0.052845504807566536,0.19214820297069923,0.3472092109883164,3.912709111176784,-0.1785714285714286,Michael Waltrip,Michael Waltrip,1,1.0
19,9,percent,6,1,1.0,0.051599938365473524,0.20381223591881542,0.41329843257192117,4.1408239441916495,-0.08696565534786728,Lea Thompson,Lea Thompson,1,0.6745250239023851
19,9,rank,6,1,1.0000000000000002,0.05424236630074885,0.22522952234769536,0.3753089950488456,3.7336407649669012,-0.40583972495671394,Lea Thompson,Lea Thompson,1,1.0
19,10,percent,5,1,1.0,0.07012668202011008,0.2395108751673984,0.4467230231818197,3.8046783823430714,0.0,Tommy Chong,Tommy Chong,1,0.8751020093549225
19,10,rank,5,1,0.9999999999999999,0.0883979153612948,0.2682529540083932,0.4625618600852809,4.149477117787759,0.0,Tommy Chong,Tommy Chong,1,1.0
19,11,percent,4,1,1.0,0.07797035862057787,0.3147606147260544,0.5333795392317827,4.050210681740388,0.39999999999999997,Bethany Mota,Bethany Mota,1,0.9466046350114273
19,11,rank,4,1,1.0,0.13405368335683096,0.3272170589560108,0.5733674230008263,4.523169560201531,0.19999999999999998,Bethany Mota,Bethany Mota,1,1.0
20,1,percent,12,0,1.0,0.07835857474112891,0.09351820964953379,0.23218968036155543,4.110713419787846,-0.22382966687820907,,,,
20,1,rank,12,0,1.0,0.07750243180020265,0.08970516560974798,0.23447310660876133,4.204947130187379,0.2842281484167734,,,,
20,2,percent,12,1,1.0,0.036868801194349626,0.09509487429382944,0.2271468866032708,4.208337969916298,-0.247389704678828,Redfoo,Redfoo,1,0.1580102428212468
20,2,rank,12,1,1.0000000000000002,0.004375454395521389,0.21291644980911617,0.1291671889270126,1.971448594254494,-0.5772426442505988,Redfoo,Redfoo,1,0.9997596882732998
20,3,percent,11,1,0.9999999999999999,0.04292503875095051,0.10202735633931036,0.24108229559904285,3.9511042482684933,0.041096318847950085,Charlotte McKinney,Charlotte McKinney,1,0.2557589484331674
20,3,rank,11,1,1.0,0.02531962367550355,0.10936592000692474,0.23761474619660986,3.8831118624913885,-0.4429269920279065,Charlotte McKinney,Charlotte McKinney,1,1.0
20,4,percent,10,1,1.0,0.042686840279766367,0.11201042224994529,0.2624427607786099,4.025649355948772,0.4573255749893281,Michael Sam,Michael Sam,1,0.2651080917666445
20,4,rank,10,1,1.0,0.02169248531099022,0.14962420821948566,0.2519836534550036,3.6437732064613373,-0.4695209236557102,Michael Sam,Michael Sam,1,1.0
20,5,percent,9,1,1.0,0.04474506896884191,0.12516609325413877,0.28407900623720544,3.946537699435603,0.1181529261597611,Suzanne Somers,Suzanne Somers,1,0.34032471857857743
20,5,rank,9,1,1.0,0.017212695495797643,0.1999795755627914,0.27850568648259305,3.4736658485011045,-0.5570066518960165,Suzanne Somers,Suzanne Somers,1,1.0
20,6,percent,8,1,1.0,0.0473348998959705,0.14353662893362634,0.33127266324125104,4.1625100197475575,-0.04819626927118799,Patti LaBelle,Patti LaBelle,1,0.4066174992651859
20,6,rank,8,1,1.0,0.032479084079715635,0.16959769215315856,0.31048843158595285,3.7438664552188787,-0.5663061639364588,Patti LaBelle,Patti LaBelle,1,1.0
20,7,percent,7,1,0.9999999999999999,0.04947141523196965,0.1687563028242434,0.3551999594751814,3.951259544088493,-0.8001322641986388,Willow Shields,Willow Shields,1,0.45060860894148885
20,7,rank,7,1,1.0000000000000002,0.015749975774369745,0.3390929759537647,0.061338990800869804,0.7247884144875473,-0.8728715609439697,Willow Shields,Noah Galloway,0,0.4998798441366499
20,8,percent,6,2,1.0,0.06609510932251746,0.23492863438712608,0.3694806462635778,3.626129274964209,0.4285714285714286,Chris Soules|Robert Herjavec,Chris Soules|Robert Herjavec,1,0.7381265738419572
20,8,rank,6,2,1.0,0.04300904598843177,0.28673747404426747,0.36682602243457735,3.6500105511391143,0.14285714285714288,Chris Soules|Robert Herjavec,Chris Soules|Robert Herjavec,1,0.9999999990656717
20,9,percent,4,1,1.0,0.07559669373046936,0.311328081583821,0.5052185351953842,3.6370804249433317,-0.21081851067789195,Nastia Liukin,Nastia Liukin,1,0.9348644653859174
20,9,rank,4,1,1.0,0.07088902435746887,0.5084620274712645,0.25209084666602505,2.085639799442151,-0.9486832980505139,Nastia Liukin,Nastia Liukin,1,0.9995194343240815
20,10,percent,3,0,1.0,0.32595365899519524,0.3433381478429014,0.7131595003257267,4.632956794927322,0.0,,,,
20,10,rank,3,0,1.0,0.3292667424609542,0.33676137227266406,0.7286709567280769,4.715857603913068,-0.8660254037844387,,,,
21,1,percent,13,0,1.0000000000000002,0.07059120971954348,0.08199053744587809,0.21642056798089818,4.1988541360092135,0.5528119030226032,,,,
21,1,rank,13,0,0.9999999999999999,0.07005715006366006,0.08274021302712405,0.21641997787090797,4.144176366554623,0.71671090944639,,,,
21,2,percent,13,3,1.0,0.03567327144938915,0.09695276052605825,0.2016225693787033,3.9590683014967776,0.5183069285794865,Chaka Khan|Kim Zolciak-Biermann|Victor Espinoza,Chaka Khan|Kim Zolciak-Biermann|Victor Espinoza,1,0.03990781710862121
21,2,rank,13,3,1.0000000000000002,0.01671469652470664,0.1248488131089481,0.18521346181213355,3.4390022986541564,0.24654599845943134,Chaka Khan|Kim Zolciak-Biermann|Victor Espinoza,Chaka Khan|Kim Zolciak-Biermann|Victor Espinoza,1,0.988497691031137
21,3,percent,10,0,1.0,0.09344905647744041,0.11005304230095356,0.2748046771722449,4.284571090466988,-0.146344183996585,,,,
21,3,rank,10,0,0.9999999999999999,0.0928816721536667,0.10497472574076668,0.2810872351517944,4.238816598568799,-0.2561023219940237,,,,
21,4,percent,10,1,1.0,0.04740859290566173,0.11607663458563822,0.26221336325268557,3.98204069608479,0.09203146787097732,Gary Busey,Gary Busey,1,0.34266179621748294
21,4,rank,10,1,1.0,0.03103279894849259,0.12145152058536476,0.2663820075956296,4.0089950733962,-0.16565664216775916,Gary Busey,Gary Busey,1,1.0
21,5,percent,9,0,1.0,0.10368171609570666,0.12385866692173844,0.30299488117142553,4.269602171777711,0.25941649671427414,,,,
21,5,rank,9,0,1.0,0.10393032868176906,0.12296209044311167,0.2962083389272402,4.163316074225675,-0.8535639569308375,,,,
21,6,percent,9,1,1.0,0.048074521214362294,0.12481541381854022,0.2931007577324649,4.052525473312027,-0.2553769592276246,Paula Deen,Paula Deen,1,0.4332396112936906
21,6,rank,9,1,1.0,0.03660141400715135,0.13599411686333546,0.29142369794369277,4.003559222035793,-0.21281413268968713,Paula Deen,Paula Deen,1,1.0
21,7,percent,8,1,1.0,0.048999723596675336,0.14984577419714043,0.3358266709241017,4.206803824955655,-0.18413573105258865,Hayes Grier,Hayes Grier,1,0.3681049977508638
21,7,rank,8,1,1.0,0.009713241641393356,0.24055803537751977,0.2552289723069934,2.775592656274074,-0.6260614855788014,Hayes Grier,Alexa PenaVega,0,5.777748185595434e-08
21,8,percent,7,1,1.0,0.05181155280468024,0.16463182145957395,0.359255001243293,3.9374471180515336,0.21622499104693418,Andy Grammer,Andy Grammer,1,0.5815640037608911
21,8,rank,7,1,0.9999999999999999,0.05553325697132145,0.18002474300017293,0.360378414366084,4.189142654246532,-0.198206241793023,Andy Grammer,Andy Grammer,1,1.0
21,9,percent,6,2,1.0,0.06137544536387415,0.22515515382850493,0.35096595301055195,3.4556638358992093,-0.3188740696088466,Alexa PenaVega|Tamar Braxton,Alexa PenaVega|Tamar Braxton,1,0.6528524144721461
21,9,rank,6,2,1.0,0.027259026508180968,0.35981793107076354,0.2334839177900423,1.999820264369928,-0.8116794499134279,Alexa PenaVega|Tamar Braxton,Alexa PenaVega|Tamar Braxton,1,0.999756059115511
21,10,percent,4,0,1.0,0.22555196572789385,0.2727517826793954,0.6283505679538324,4.728554081712355,-0.10540925533894598,,,,
21,10,rank,4,0,1.0,0.23804808100618804,0.2546705988233531,0.6257136948131806,4.419204105718008,-0.632455532033676,,,,
21,11,percent,4,1,1.0,0.0856657116269316,0.3090595841054792,0.5289107737794856,3.8336372325188997,-0.2581988897471611,Carlos PenaVega,Carlos PenaVega,1,0.9206884024504133
21,11,rank,4,1,1.0,0.05895752591967434,0.46014079181890694,0.43275140457437955,3.218606901742898,-0.7745966692414834,Carlos PenaVega,Carlos PenaVega,1,0.9999998844450395
22,1,percent,12,0,1.0,0.07408284373424305,0.09012138535772266,0.23073731955384166,4.137804801653357,0.0,,,,
22,1,rank,12,0,1.0,0.07687276793660347,0.0889655433464082,0.2301347859266749,4.233395343698479,-0.6250022578856333,,,,
22,2,percent,12,1,1.0,0.04002698378358732,0.09538388532271917,0.22542977181589607,4.113405005199886,0.1037847773136756,Geraldo Rivera,Geraldo Rivera,1,0.24792648123240288
22,2,rank,12,1,1.0,0.023051225290983437,0.10538628958703523,0.21821014645138528,3.848071493572176,-0.26125133599649375,Geraldo Rivera,Geraldo Rivera,1,1.0
22,3,percent,11,1,1.0,0.0382027433789357,0.10691457753064759,0.24591367922581497,4.257401289687601,0.04147861841836522,Mischa Barton,Mischa Barton,1,0.25549107061542936
22,3,rank,11,1,1.0,0.025514830057229217,0.10669616044185601,0.24424700093019414,3.9789319032679007,-0.36869883038546863,Mischa Barton,Mischa Barton,1,1.0
22,4,percent,10,1,1.0,0.040197610675785624,0.11275214008605179,0.26461444958629066,4.18187426291904,0.07339758434175737,Marla Maples,Marla Maples,1,0.2919146123011834
22,4,rank,10,1,1.0,0.022164444462296075,0.15075069183058426,0.2532353184518775,3.7406978900630667,-0.44650197141235737,Marla Maples,Marla Maples,1,1.0
22,5,percent,9,0,1.0,0.10191822825259898,0.11693000558002556,0.30322571454220587,4.259612322896022,-0.39330888211518983,,,,
22,5,rank,9,0,1.0,0.09816912683826343,0.12800334762130094,0.30244114055009497,4.3326961856041635,-0.22594340036404525,,,,
22,6,percent,9,1,1.0,0.04771408544911794,0.1279169528462984,0.2840034660372029,3.9833818947131223,0.4852162225324867,Doug Flutie,Doug Flutie,1,0.36303734630716655
22,6,rank,9,1,1.0,0.03566199116857184,0.14091215191506584,0.2861652849059217,3.962395271299376,0.034050261230349946,Doug Flutie,Doug Flutie,1,1.0
22,7,percent,8,2,1.0,0.047892997394731025,0.16632505733325284,0.3008904928698441,3.8392239299775444,0.025031308716087948,Kim Fields|Von Miller,Kim Fields|Von Miller,1,0.32851512886347445
22,7,rank,8,2,0.9999999999999999,0.03740487756426653,0.20317326781458014,0.2817229190745961,3.5389883216526963,-0.20025046972870358,Kim Fields|Von Miller,Kim Fields|Von Miller,1,0.9999999990656717
22,8,percent,6,1,1.0,0.05518588566524899,0.204068563034497,0.39282928366089553,3.8898455394384386,-0.8986451052612952,Jodie Sweetin,Jodie Sweetin,1,0.5991373153064368
22,8,rank,6,1,1.0,0.02704425932601314,0.357719174541974,0.29959338458376034,2.940375767464522,-0.9856107606091623,Jodie Sweetin,Jodie Sweetin,1,0.9990393879795721
22,9,percent,5,2,0.9999999999999999,0.07685076531242427,0.28498825987246856,0.3894452745234104,3.2845907897209843,0.0,Antonio Brown|Wanya Morris,Antonio Brown|Wanya Morris,1,0.861566767511461
22,9,rank,5,2,1.0000000000000002,0.0564072804156937,0.43723905487891396,0.2605494016199892,2.151139559770524,-0.8999999999999998,Antonio Brown|Wanya Morris,Antonio Brown|Nyle DiMarco,0,0.33333332674289423
22,10,percent,3,0,1.0,0.3252225526129449,0.3417918968308371,0.7723404142369602,5.280820461336275,0.5,,,,
22,10,rank,3,0,1.0,0.3017671539618333,0.35402379014962615,0.7274595239076684,4.679526939407574,-1.0,,,,
23,1,percent,13,0,1.0,0.07171544826962459,0.08104230409465125,0.2164405489690243,4.192974032919983,-0.23269501573537768,,,,
23,1,rank,13,0,1.0,0.0707896712019751,0.08747318315972123,0.2177972066206322,4.116115837020791,0.18283179807779676,,,,
23,2,percent,13,1,1.0000000000000002,0.03633555864464051,0.09158844231696102,0.21060275563231048,4.091499062418539,-0.11080715035017984,Jake T. Austin,Jake T. Austin,1,0.1674538523597426
23,2,rank,13,1,0.9999999999999999,0.013794795280569814,0.10609212749140128,0.20487854095611843,3.6481379759986607,-0.3545828811205755,Jake T. Austin,Jake T. Austin,1,1.0
23,3,percent,12,1,1.0,0.035749295022652984,0.09557011986959242,0.22460178295558705,4.160740062928327,-0.06714158181032086,Rick Perry,Rick Perry,1,0.2117110566623217
23,3,rank,12,1,1.0,0.02101396301469311,0.10191044406861711,0.2224934438430056,3.8672722824848673,-0.25089748992277794,Rick Perry,Rick Perry,1,1.0
23,4,percent,11,2,0.9999999999999999,0.039779814752789175,0.10913603219879625,0.23761796469864882,3.984648301307152,-0.027588029392302177,Babyface|Vanilla Ice,Babyface|Vanilla Ice,1,0.1258523108858794
23,4,rank,11,2,1.0,0.016042013935274643,0.13154757312020693,0.20878790844626946,3.2819124595286198,-0.03678403918973623,Babyface|Vanilla Ice,Babyface|Vanilla Ice,1,1.9287498479658466e-10
23,5,percent,9,0,1.0,0.10493556500482212,0.12253868062362977,0.3016237770323935,4.2311265736548584,-0.3322612729717678,,,,
23,5,rank,9,0,1.0,0.09794594120594247,0.11910532625452382,0.30757135952690595,4.109830370954548,0.3584924261011178,,,,
23,6,percent,9,1,1.0,0.04656054927744779,0.1257549011325389,0.29490704612979135,4.115576938350087,0.03361463227264072,Amber Rose,Amber Rose,1,0.3721099127740753
23,6,rank,9,1,1.0,0.03795903365949964,0.12496765091731152,0.2866951304936071,3.95205048822526,-0.07563292261344162,Amber Rose,Amber Rose,1,1.0
23,7,percent,8,1,1.0,0.04707886779961724,0.1408856000545497,0.3211398959273869,3.980815716109074,0.2347289502760154,Maureen McCormick,Maureen McCormick,1,0.40864022781972204
23,7,rank,8,1,1.0,0.03178507686558322,0.17874035837781202,0.3118076970464321,3.832862500295656,-0.40768712416360575,Maureen McCormick,Maureen McCormick,1,1.0
23,8,percent,7,1,1.0,0.0516241001758038,0.16966585513209775,0.35265062368073746,3.954383169740456,-0.5225437283634242,Ryan Lochte,Ryan Lochte,1,0.5519439697149425
23,8,rank,7,1,1.0,0.032176893706134725,0.21121612553949662,0.34190067519475476,3.5848643350284353,-0.5045249791095131,Ryan Lochte,Ryan Lochte,1,1.0
23,9,percent,6,1,1.0,0.05372689623070173,0.2018075534300474,0.4008159399479976,3.9800546465638127,-0.1765469659009499,Marilu Henner,Marilu Henner,1,0.6916552898073355
23,9,rank,6,1,0.9999999999999999,0.0561352301077661,0.22047602296263732,0.3999775171831999,3.944454461424255,-0.08827348295047495,Marilu Henner,Marilu Henner,1,1.0
23,10,percent,5,1,1.0,0.06342879836159267,0.24808960782034267,0.44896804888663827,3.928032512789725,-0.10259783520851541,Terra Jole,Terra Jole,1,0.7913793411413249
23,10,rank,5,1,1.0,0.02459436653493371,0.4721281675225264,0.20374260930005886,2.2990040432424115,-0.9746794344808964,Terra Jole,Terra Jole,1,0.9992793534991598
23,11,percent,4,1,1.0,0.08653239888889229,0.32111330343492106,0.5251595491216001,3.7121400631044974,0.39999999999999997,Jana Kramer,Jana Kramer,1,0.9470621289146447
23,11,rank,4,1,1.0,0.1383335486020513,0.3196866664371367,0.5672884529602527,4.331765163251492,0.19999999999999998,Jana Kramer,Jana Kramer,1,1.0
24,1,percent,12,0,1.0,0.0773826982262509,0.09017370803170174,0.2356401135853459,4.108751466551699,-0.05291211025645316,,,,
24,1,rank,12,0,1.0,0.07984457539794894,0.08820363109396545,0.22957273145036897,4.0643926306043605,-0.17990117487194077,,,,
24,2,percent,12,1,0.9999999999999999,0.03676175616278239,0.09504719365281161,0.2302388610223994,4.069427157698949,0.0814221784632429,Chris Kattan,Chris Kattan,1,0.219898680808232
24,2,rank,12,1,0.9999999999999998,0.020203973105920696,0.10687358864280957,0.21896994181679622,4.088474661696932,-0.44605193418993944,Chris Kattan,Chris Kattan,1,1.0
24,3,percent,11,1,1.0,0.037981375191033305,0.10283424792092781,0.24234924712333894,4.01487549352559,0.5899181286167499,Charo,Charo,1,0.25175348909241857
24,3,rank,11,1,1.0,0.020924251316729137,0.11564485760605302,0.24373919312360715,3.874387352978724,-0.1428707967743691,Charo,Charo,1,1.0
24,4,percent,10,1,1.0000000000000002,0.04148301855858276,0.11588571233803446,0.26173603455588634,3.9523617542365157,0.1890279043289223,Mr. T,Mr. T,1,0.29625207233117656
24,4,rank,10,1,1.0,0.03116306671590263,0.12625450007364278,0.26635654171586676,4.098155790417897,-0.19512557866211333,Mr. T,Mr. T,1,1.0
24,5,percent,9,1,0.9999999999999999,0.044102676353192934,0.1266812028266788,0.2822422672848892,3.944867393613676,-0.1176512129542425,Erika Jayne,Erika Jayne,1,0.3251287742552504
24,5,rank,9,1,1.0,0.02222537825613642,0.15992599280152178,0.25555923666125513,3.394561878750243,-0.5546414324985718,Erika Jayne,Erika Jayne,1,1.0
24,6,percent,8,1,1.0,0.045828192944613065,0.14536831903593903,0.31820959706922497,3.9856571835887475,-0.5952380952380953,Heather Morris,Heather Morris,1,0.33534030640454066
24,6,rank,8,1,1.0,0.019898361190832877,0.22365560667283102,0.0,0.0,-0.8571428571428572,Heather Morris,Bonner Bolton,0,1.4444370881267866e-08
24,7,percent,7,2,1.0,0.05253125295277488,0.1866607554361651,0.3392318489856133,3.8026194675260143,0.03603749850782236,Nancy Kerrigan|Nick Viall,Nancy Kerrigan|Nick Viall,1,0.46762792676868425
24,7,rank,7,2,1.0,0.03413206274642188,0.25563997938867844,0.26329614782506844,2.9727688511939308,-0.396412483586046,Nancy Kerrigan|Nick Viall,Nancy Kerrigan|Nick Viall,1,1.0
24,8,percent,5,1,1.0,0.07493003637969778,0.24561065453605985,0.4557959893641854,3.8491129116794136,0.3,Bonner Bolton,Bonner Bolton,1,0.8703967604877981
24,8,rank,5,1,1.0,0.09627253803799757,0.2691207338967616,0.4893621561153577,4.29816799366771,0.0,Bonner Bolton,Bonner Bolton,1,1.0
24,9,percent,4,1,1.0,0.07816364148355157,0.3129725898629981,0.4847319256907783,3.641924328502398,-0.7999999999999999,Simone Biles,Simone Biles,1,0.9169442141841915
24,9,rank,4,1,1.0,0.06834616639086508,0.5099721548993505,0.2501308545261015,1.9846421069159808,-1.0,Simone Biles,David Ross,0,0.25
24,10,percent,3,0,1.0,0.32252338107571543,0.34488516346583464,0.7354425495197864,4.8210138418876625,0.5,,,,
24,10,rank,3,0,1.0,0.323321412727776,0.3396651838299003,0.7610345627438179,5.182462739434161,0.5,,,,
25,1,percent,13,0,1.0,0.07129936181973585,0.08262203755782206,0.21716013639002105,4.2384437855448756,-0.08310536276263489,,,,
25,1,rank,13,0,1.0,0.07036491982187357,0.08710174695471296,0.21383398427131345,4.0391521064106986,0.3158003784980126,,,,
25,2,percent,13,2,1.0,0.03649368413526522,0.09020336608413232,0.20565256861427839,3.9267646343155955,0.24896860925035036,Barbara Corcoran|Debbie Gibson,Barbara Corcoran|Debbie Gibson,1,0.058682555410672514
25,2,rank,13,2,1.0,0.0082884935467651,0.1417965227471404,0.16110372683041743,2.9072654991566274,-0.30706128474209876,Barbara Corcoran|Debbie Gibson,Barbara Corcoran|Debbie Gibson,1,4.63612591099777e-14
25,3,percent,11,0,1.0,0.08024220915111602,0.10319171123095236,0.25121070355256314,4.135388512735379,0.27719801433325053,,,,
25,3,rank,11,0,1.0,0.0839546277175239,0.09815496258424275,0.2587830640954539,4.2350843323588645,-0.28675656655163845,,,,
25,4,percent,11,1,1.0,0.038417987969501466,0.10804176052635954,0.2387654914007209,4.0484633477230645,-0.40150209364825384,Derek Fisher,Derek Fisher,1,0.22571579517057724
25,4,rank,11,1,0.9999999999999999,0.02177204770391576,0.11424313116911258,0.24072839296499113,3.870773784868047,-0.1784453749547795,Derek Fisher,Derek Fisher,1,1.0
25,5,percent,10,1,1.0,0.042607602775774925,0.11112456308522412,0.26272478443424213,4.033247567791218,-0.06116465361813115,Sasha Pieterse,Sasha Pieterse,1,0.26963506646907076
25,5,rank,10,1,0.9999999999999998,0.02314993181552655,0.13654796031491184,0.26451575613167033,3.9583524031840582,-0.3914537831560393,Sasha Pieterse,Sasha Pieterse,1,1.0
25,6,percent,9,1,1.0,0.04194697139827353,0.12640417144547797,0.2872504747491797,3.9377293614429814,0.5294304582940913,Nick Lachey,Nick Lachey,1,0.4194921166690297
25,6,rank,9,1,1.0,0.03350447534996053,0.14513746692193025,0.2958242470418819,3.9483758501331914,-0.050421948408961074,Nick Lachey,Nick Lachey,1,1.0
25,7,percent,8,2,0.9999999999999999,0.04869596690889677,0.1552315897578132,0.3001081719047253,3.852206682870916,-0.14458880781356398,Nikki Bella|Vanessa Lachey,Nikki Bella|Vanessa Lachey,1,0.3188262899814437
25,7,rank,8,2,1.0,0.02393007431997532,0.21285324385413007,0.26377502053165863,3.207721060182754,-0.18073600976695497,Nikki Bella|Vanessa Lachey,Nikki Bella|Vanessa Lachey,1,8.0241047103653e-07
25,8,percent,6,1,1.0,0.057033792421972165,0.21115394766021678,0.41349276398889706,3.849356695929584,-0.2,Terrell Owens,Terrell Owens,1,0.6512052760224285
25,8,rank,6,1,1.0,0.042337976195718115,0.256285436401723,0.3520205256628887,3.5739418543487123,-0.6571428571428573,Terrell Owens,Terrell Owens,1,1.0
25,9,percent,5,1,1.0,0.0638657416225715,0.24682163507323168,0.46182648195677967,3.759153276837774,-0.19999999999999998,Victoria Arlen,Victoria Arlen,1,0.7794244527240335
